Date,BMY,CL,CVX,DUK,ED,EPD,GIS,GLD,GPC,IWP,IWY,JNJ,KMB,KO,LMT,MCD,O,PEP,PG,PSA,QQQ,QUAL,RPG,SCHG,SCHM,VBK,VGT,VUG,VZ,WEC,XOM
2012-03-02,33846474528.884888,30014427363.25836,115044577000.73242,24006577778.182983,10028885664.001465,21086318743.944168,13847247686.233522,,6278710391.109467,,,120581624790.49683,15497693618.865967,96934553235.14938,18005170190.01007,62882256955.79529,4565017126.464844,59954231369.59076,120522307495.76569,13519829241.119385,,,,,,,,,76287928811.41664,6760110624.938966,205357917224.34998
2012-03-05,34189189804.000862,30062728479.72107,114740234510.95583,24063633478.4317,10042645815.582275,21150844314.575195,13995904746.643066,,6278710391.109467,,,120842249799.95728,15564089185.066223,97004613144.09256,18041794402.980804,63160313801.87988,4605919042.96875,60213152578.92609,121028491429.71039,13529964531.89087,,,,,,,,,76938962912.0636,6752207205.093384,206975506150.05496
2012-03-06,33576442741.050713,30059525968.917847,114246901157.53174,23983754447.769165,10035764062.13379,20868556180.953976,13908884033.233643,,6226703298.339844,,,119799718097.00012,15551234901.535034,96346094793.24342,17858687404.97589,63128704810.180664,4583605920.410156,59724075478.55377,120829625301.39923,13311051762.96997,,,,,,,,,76327423286.6478,6736405182.357788,204239908412.85703
2012-03-07,33732233982.505806,29895280959.732056,114887125297.69897,23995176616.119385,10001368716.156006,20860489767.313004,13945145133.81958,,6267531876.89209,,,119706643767.92908,15460345160.888672,96388109171.50497,17895299895.572662,63311976714.401245,4618315539.550781,60050147256.08826,120359640357.93304,13280648532.806396,,,,,,,,,76682493286.80037,6799619896.614075,204168510333.02307
2012-03-08,34043806919.384003,30252747542.19818,115485378590.39307,24132092966.529846,10030610296.50879,20763719583.272934,13948769191.879272,,6347173255.207062,,,120730598603.21045,15536087534.568787,97060662730.25514,17980760690.70816,61276993751.90735,4573692150.878906,60366587987.13684,120938097735.0235,13108355195.06836,,,,,,,,,77372998580.41763,6847031383.895874,201789791832.50427
2012-03-09,34178810085.258484,30265629436.61499,115002570256.19507,24132092966.529846,10042645815.582275,20767746095.180515,13988656630.523682,,6340117166.770935,,,120525778082.04651,15531763078.308105,97396960247.23051,18088580741.939545,61201151787.33826,4581128430.175781,60558369743.15643,120992354708.13751,13248216130.767822,,,,,,,,,77136233508.62503,6884563897.43042,200529082143.4784
2012-03-12,34324212061.93924,30426644563.11035,115453918403.32031,24383112840.08026,10183679819.824219,20896787672.28126,13963275684.112549,,6315923220.375061,,,121195980803.60414,15626981429.351807,98293720445.67108,18106892262.306213,61087388840.48462,4636906237.792969,61315993541.908264,122402392563.74359,13303405378.326416,,,,,,,,,77570276937.7327,6949758982.543945,203502519970.01648
2012-03-13,34708474850.120544,30668177517.311096,116702892137.75635,24451572328.178406,10216358362.365723,20868556180.953976,13992282968.582153,,6407664447.463989,,,121624209268.64622,15808765064.781189,99154687545.94803,18239137051.92566,61163251821.67053,4714995739.746095,61699551496.50574,122745888603.55377,13545639091.97998,,,,,,,,,77885937830.94406,6967538365.539551,206618690434.79922
2012-03-14,34843481198.00568,30642417149.96338,116178091417.84668,24132092966.529846,10077043398.4375,20509657202.482224,13959651626.052856,,6427826261.165619,,,121158784848.09875,15756832817.710876,99112382841.28189,18395792513.08441,61485555651.70288,4691442919.921875,61431043700.2182,122655443018.11218,13538481505.249023,,,,,,,,,77866186712.95166,6860859659.088135,204620401738.66272
2012-03-15,34511145641.63208,30729363949.676514,115485378590.39307,24109269636.116028,9989328723.327637,20562086021.900177,14028542929.168701,,6397582102.825165,,,121140144650.19226,15780633251.335144,99267591337.16583,18371377152.59552,61959529399.79553,4706317858.886719,61536529501.34277,122348145968.78052,13677496952.667236,,,,,,,,,78004304845.3331,6835179264.724731,204786986671.37146
2012-03-16,34459221591.83502,30526483521.697998,115747786129.76074,24040810148.017883,9910208131.347656,20392721940.755848,14079302541.992188,,6346167953.830719,,,121233240089.34021,15780633251.335144,99027657301.38779,18172001844.005585,61719358508.30078,4701360498.046875,61824210471.53473,121570780950.77515,13953453759.06372,,,,,,,,,78063488352.52762,6821353398.010254,205619609608.1543
2012-03-19,34428066525.55466,30713262437.026978,116188587719.42139,23892476880.828857,9875813903.808594,20795979499.340057,14039424223.342897,,6360281280.93338,,,121400769659.65271,15800109228.69873,99366443330.40237,18220818498.134613,61763612497.787476,4722429638.671875,62073533979.034424,121498497129.47845,13994335759.613037,,,,,,,,,78221279995.36514,6789741524.986267,206927880962.90588
2012-03-20,34355354400.176994,30803442540.916443,114488265837.8601,23835431683.72345,9896452453.521729,20699190186.97739,14053923875.579834,,6346167953.830719,,,120935334684.06677,15882347287.399294,99634597092.70477,18176064818.820953,61713060528.793335,4719952624.511718,62600940754.89044,121498497129.47845,14016816500.36621,,,,,,,,,78181847606.16302,6805545956.199646,206000182335.73914
2012-03-21,34396898731.23168,30970903746.84906,113260299065.39917,23778378609.26056,9858615671.600342,20670966346.97914,13988656630.523682,,6339108414.703369,,,120563005702.66724,15888841587.70752,100382676991.84418,18198438141.765594,61125330839.38599,4716232580.566406,62677689024.92523,121480418390.54108,13995360914.154053,,,,,,,,,78477749620.62836,6803573412.895204,204596740008.46863
2012-03-22,34168420820.48416,31006319547.409058,110573367912.2925,23812613604.881287,9848294719.085693,20707258513.450623,13999533364.700317,,6255435478.809357,,,120004517508.08716,15875850217.666626,100806072430.19104,18188272499.0654,60543927151.641846,4705079113.769531,62706454343.22357,122058938036.53717,13849199769.683838,,,,,,,,,78241038874.11118,6813448773.925781,202979166963.11948
2012-03-23,34230734135.05555,30896825155.60913,111633429756.62233,23721330786.369324,9825937129.058838,20517725528.95546,14086555218.10913,,6195955339.080811,,,120172036523.3612,15826075352.233887,100904941013.50784,18263544206.752777,60385910215.30151,4728628601.074219,62620147273.44513,121896187873.49701,14009666840.08789,,,,,,,,,77767532012.78687,6815424327.827455,203502519970.01648
2012-03-26,34885028711.071014,31177020900.489807,113186810595.55054,23926714502.235413,9903328614.776611,20525786204.099655,14227963022.399902,,6270556407.749176,,,121326303863.37282,15949433824.996946,101483636193.18008,18440549709.11026,61283298736.953735,4770771643.066406,63080442383.19397,121950455224.76196,14093475865.966797,,,,,,,,,77590012534.21783,6926051733.604431,207023067815.78064
2012-03-27,34968114191.16974,31144800767.76123,112347171084.28955,24029406360.168457,9942887792.32788,20485465612.888336,14180829747.634888,,6302817495.109558,,,121754490108.26111,15945103829.88739,101441248538.11264,18483270728.77884,61517136621.24634,4804238232.421875,63301011687.27875,121390045452.15607,14031132994.903564,,,,,,,,,76268224257.94601,6959635547.813416,206047839283.59985
2012-03-28,34968114191.16974,30932254642.112732,111140139479.6753,23858257639.923096,9915370844.482422,20433048270.463943,14195332819.869995,,6339108414.703369,,,122164120595.55054,15992719928.970337,102556317602.71072,18247278240.642548,61352828710.9375,4824067199.707031,63224274532.12738,121462350029.75464,14006599302.91748,,,,,,,,,75479103067.93213,6898394581.100465,204239908412.85703
2012-03-29,34853880008.81195,31138358109.809875,112147734174.95728,23858257639.923096,9975567453.308105,20146729799.270634,14184459505.691528,,6299791814.022064,,,122015125672.76003,15979728558.929443,104179491055.46951,18235069388.160706,61706727521.59119,4813614990.234375,63310609389.11437,121136994997.78748,14060768680.236816,,,,,,,,,75104289710.54077,6922099421.562195,204763213778.68652
2012-03-30,35051193307.24716,31489388877.296448,112525593852.23389,23972350659.91974,10047805173.400879,20352389872.55096,14304112701.629639,,6326003264.55307,,,122797074586.41052,15990548700.210571,104461804451.27487,18281861588.306427,61997457387.61902,4818595678.7109375,63627066792.4881,121498497129.47845,14122093002.13623,,,,,,,,,75419911799.98396,6949758982.543945,206309436385.26917
2012-04-02,35196592101.91727,31701948688.88855,113669618929.74854,24075032014.709473,10070162763.427734,20525786204.099655,14365747908.630371,,6379434917.682648,,,123262477896.8811,16137706221.885681,104645265853.8437,18546340617.408752,62161779309.00574,4832280432.128906,64001049275.016785,122131242614.13574,14188532528.137207,,,,,,,,,75992050079.21219,6991242001.762391,207118207027.5879
2012-04-03,35532300589.58054,31634302491.142273,112452148458.8623,24120676049.75128,10104563701.599121,20654833519.697193,14373000584.747314,,6393549395.015717,,,122648079663.62,16109575793.151855,104108883673.87772,18528033785.99167,62819031966.85791,4844722631.8359375,63828440692.90161,121281593774.83368,14141510168.945312,,,,,,,,,75873683064.82315,6987291496.078491,204168510333.02307
2012-04-04,35353958438.64441,31511933047.89734,110835739554.59595,24177731750.0,10087364350.952148,20275771376.371384,14391128855.041504,,6334069830.402374,,,121735923795.62378,16061969387.054443,103685446760.3302,18379518341.31241,61605637594.680786,4789978381.347656,63617457975.76904,121588890824.16534,13963669635.437012,,,,,,,,,75735572693.19534,6947783428.642273,202146575787.04834
2012-04-05,35332969896.39282,31611768584.999084,109943654432.52563,23687101042.32025,10006525837.097168,20441103207.11136,14250451790.359497,,6387501483.531952,,,121642786136.32202,16094429810.897827,103699581508.71277,18340854435.272217,62326094224.853516,4665564953.613281,63435257249.25995,121679274140.7013,13937098845.123291,,,,,,,,,75275825648.05984,6924076179.702759,201765971298.75183
2012-04-09,34661568831.11954,31251072119.84253,108621141972.35107,23515957573.646545,9934291472.320557,20259648113.250732,14144484287.094116,,6260474638.225555,,,120860911107.94067,16020847588.279724,102852707681.61774,18053998566.51306,62490416146.240234,4641926916.503907,62668102437.97302,120775389084.5871,13858398417.96875,,,,,,,,,74876045946.23566,6926051733.604431,199529953675.766
2012-04-10,34063589479.599,30970903746.84906,106480004142.30347,23242122247.039795,9827653932.495117,19872515730.61943,14071408046.218872,,6078004386.806488,,,119520484554.74854,15912644790.756226,101652962847.36635,17836305876.369476,61725712532.11975,4593404003.90625,62188611924.55292,119943839740.52429,13729617341.97998,,,,,,,,,73556857522.43042,6833207323.539733,195462279930.41992
2012-04-11,34189476184.95941,31090036464.431763,105955224960.63232,23219293665.05432,9870648953.796387,19884616307.49703,14093329094.482422,,6240315124.984741,,,119390172050.01831,16001371610.916138,101794136135.34927,18003134013.6528,62288159231.49109,4687961865.234375,62476304009.628296,120106558769.11163,13984111956.78711,,,,,,,,,74716174421.42487,6852957443.481445,196723084901.5808
2012-04-12,34147515010.50949,31379891064.01062,107676539445.34302,23253518157.53174,9953209863.28125,20199158618.688583,14162758477.31018,,6349191334.457397,,,119427399670.63904,16051146476.348877,101935284538.21182,18344927960.22415,61706727521.59119,4695423376.464844,62696867756.27136,119473823662.60529,14101654644.012451,,,,,,,,,75055963497.67685,6912225264.770508,198863915671.6919
2012-04-13,34137027103.405,31305829580.200195,105776795013.27515,23287750527.36664,9932572432.006836,20332230533.361435,14140836289.047241,,6345159201.763154,,,118291783083.57239,16090105354.637146,101540075646.22879,18167934180.24063,61283298736.953735,4666807983.398438,62390019169.6167,118967670863.1134,13980025870.45288,,,,,,,,,74476289526.67236,6884563897.43042,197317740706.17676
2012-04-16,34546170032.86362,31453966233.76465,106543003489.99023,23538775652.48871,10013410945.861816,20328196370.12482,14155449941.223145,,6392541793.178558,,,119110896287.61292,16172333720.352173,102245776185.34088,18222859363.441463,61036850882.56836,4732749499.511718,63281832955.93262,120721215136.6806,14096543403.137207,,,,,,,,,74816101885.18524,6981364232.254028,199839223605.65186
2012-04-17,35028744222.10693,31750246383.865356,108757572354.58374,23755560530.418396,10013410945.861816,20642734855.65185,14294301866.882324,,6480247436.882019,,,119557722730.40771,16338971373.527527,104377054026.26038,18432408520.39337,61371792704.84924,4756388012.6953125,63675010842.13257,121155063358.57391,14168087564.63623,,,,,,,,,75435751498.14606,7028776923.774719,203264616359.25293
2012-04-18,35217567916.12625,31721262976.79901,108516157418.36548,23983754447.769165,9977286493.621826,20715319188.59482,14290648168.8385,,6507467064.365387,,,117770490844.49768,16373594717.85736,104687587148.59009,18385626870.384216,61517136621.24634,4737724951.171875,63492793443.29834,120666927029.11377,14064858729.797363,,,,,,,,,75275825648.05984,7024824009.613037,203978279550.47607
2012-04-19,35595240760.25009,31618187292.549133,107592511597.44263,23812613604.881287,9958369221.099854,20920983087.539673,14257760326.446531,,6396573350.757599,,,117342315154.64783,16289200662.231445,104193609213.77182,18379518341.31241,60215276303.32947,4725282751.464844,63435257249.25995,120341571997.1466,14082238798.278809,,,,,,,,,76255294842.39578,6999147830.085754,202860254858.62735
2012-04-20,35909963887.672424,32046013311.080933,107603065334.32007,23972350659.91974,10080482597.503662,21009696422.100067,14228523902.09961,,6428832712.772369,,,118608233691.40625,16548889591.827393,104631122810.42099,18481239241.37115,60632372080.76477,4806156811.5234375,63895569031.33392,122040828163.14697,14280515047.76001,,,,,,,,,77414565176.86844,7088042336.585999,202907816524.35303
2012-04-23,35605735031.375885,31670060440.29236,107519087742.30957,23881073092.97943,10032328218.38379,21041956338.16719,14107945026.657103,,6324995087.600708,,,117975269145.50781,16587840161.842346,104010122926.0826,18418167008.26645,60158384321.59424,4792468725.5859375,63464017010.11658,120486150017.89093,14168087564.63623,,,,,,,,,77094760041.2178,7038652886.924744,203835546912.23145
2012-04-24,35637198752.68936,31900172474.55597,108138333638.15308,24166317459.007263,10101123384.094238,21090352907.18079,14118910680.786133,,6328018468.227386,,,118719948218.38379,17031485340.33966,104617079307.47986,18540244982.948303,59779167493.20984,4852185571.2890625,63780479970.93201,121118905880.69916,14478801865.844727,,,,,,,,,78953670076.33209,7080138916.7404175,205310323797.9126
2012-04-25,35972913604.37393,32272871512.252808,108998980111.38916,24291832647.354126,10150997921.966553,20844364591.360092,14177368709.487915,,6432863695.236206,,,119948670799.63684,17037976871.22345,105760318328.36151,18509721093.387604,60177341309.96704,4909417309.5703125,63933915379.14276,121942868796.42487,14563633404.11377,,,,,,,,,78913717716.63666,7145329787.017822,206594822259.97925
2012-04-26,35416898609.313965,32237233315.109253,111486495893.4021,24394527131.072998,10197438852.966309,20982341007.947926,14213911389.923096,,6514523727.916718,,,120544386614.83765,17105066178.245544,106861244349.5369,18656201533.94699,60562863123.39783,4903195495.605469,63646228851.5091,121906451864.77661,14582030700.683594,,,,,,,,,80232929422.70279,7184838456.573486,204739425005.64575
